page,category,video_id,reason,video_title
qa/problem-solving-under-saddle/how-do-you-fix-a-horse-that-bucks-when-asked-to-lope-or-canter/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/how-do-you-fix-a-horse-that-drifts-laterally-instead-of-traveling-straight/index.html,problem-solving-under-saddle,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/problem-solving-under-saddle/how-do-you-fix-a-horse-that-is-cinchy-or-girthy-and-shows-aggression-or-pain-whe/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/how-do-you-fix-a-horse-that-speeds-up-when-heading-toward-home-and-slows-down-he/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/how-do-you-fix-a-horse-that-tosses-its-head-while-being-ridden/index.html,problem-solving-under-saddle,BANshLvc55g,"scattered_id(total=52,home=collection@15%)",Ken McNabb: How to Ride Your Horse With Light Hands — Identifying and Correcting a Horse That Leans on the Bit
qa/problem-solving-under-saddle/how-do-you-handle-a-horse-that-bolts-or-runs-away-when-frightened/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/how-do-you-handle-a-horse-that-is-difficult-to-ride-alone-and-falls-apart-withou/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/how-do-you-ride-a-horse-through-a-spook-safely-without-making-it-worse/index.html,problem-solving-under-saddle,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/problem-solving-under-saddle/how-does-clinton-anderson-approach-a-horse-that-bucks-under-saddle/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/how-does-warwick-schiller-address-a-horse-that-spooks-repeatedly-on-the-trail/index.html,problem-solving-under-saddle,Hj5Ew8qkjMk,"scattered_id(total=77,home=natural-horsemanship@49%)",Warwick Schiller: Feel and Connection — How to Ride With a Bosal and How It Works
qa/problem-solving-under-saddle/how-does-warwick-schiller-approach-a-horse-that-is-tense-and-resistant-at-the-be/index.html,problem-solving-under-saddle,BqiDJqLgvlA,"scattered_id(total=36,home=wild-horse-training@31%)",Warwick Schiller: Emotional Fitness — The Difference Between a Horse That Is Calm and One That Is Shut Down
qa/problem-solving-under-saddle/my-horse-bolts-under-saddle-how-do-i-manage-and-correct-it/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/my-horse-is-arena-sour-what-can-be-done/index.html,problem-solving-under-saddle,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/problem-solving-under-saddle/my-horse-stops-and-completely-refuses-to-move-what-do-i-do/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/my-horse-wants-to-graze-under-saddle-what-should-i-do/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/the-horse-cuts-toward-the-arena-gate-what-can-be-done-to-fix-it/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/what-causes-a-horse-to-jig-and-what-is-the-correct-way-to-fix-it-according-to-cl/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/what-causes-bucking-under-saddle-and-how-do-i-identify-the-root-cause/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/what-does-anderson-teach-about-horses-that-kick-out-with-a-hind-leg-when-leg-pre/index.html,problem-solving-under-saddle,jahmDTCy5nU,"scattered_id(total=48,home=horsemanship@29%)",Ken McNabb: Teaching Your Horse to Move Off Seat and Legs — Introducing Lateral Work to a Young Horse
qa/problem-solving-under-saddle/what-does-clinton-anderson-say-about-a-horse-that-rears-under-saddle-and-how-is/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/what-does-clinton-anderson-say-about-a-horse-that-wont-stand-still-after-being-a/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/what-does-parelli-say-about-horses-that-are-difficult-in-the-warm-up-pen-at-show/index.html,problem-solving-under-saddle,GGvsSnEVpxA,"scattered_id(total=26,home=desensitization-sacking-out@12%)",Pat Parelli: Natural Horsemanship — What Happened to Pat Parelli
qa/problem-solving-under-saddle/what-does-warwick-schiller-say-about-horses-that-spook-in-the-same-spot-in-the-a/index.html,problem-solving-under-saddle,Hj5Ew8qkjMk,"scattered_id(total=77,home=natural-horsemanship@49%)",Warwick Schiller: Feel and Connection — How to Ride With a Bosal and How It Works
qa/problem-solving-under-saddle/what-is-a-cold-backed-horse-and-how-do-you-manage-and-train-one/index.html,problem-solving-under-saddle,vH9NsbtmDsg,"scattered_id(total=51,home=horse-care@31%)",Equine Veterinary — How to Manage Hauling and Travel to Keep a Horse in Good Condition Throughout a Competition Season
qa/problem-solving-under-saddle/what-is-clinton-andersons-method-for-fixing-a-horse-that-wont-move-forward-from/index.html,problem-solving-under-saddle,s1Jr8N1B6Xc,"scattered_id(total=18,home=training-principles@28%)",Clinton Anderson: Getting Forward Movement — How to Increase Impulsion and Forward Energy in a Horse
qa/problem-solving-under-saddle/what-is-the-best-way-to-fix-a-horse-that-rushes-through-transitions-and-lacks-sm/index.html,problem-solving-under-saddle,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/problem-solving-under-saddle/what-is-the-correct-response-when-a-horse-refuses-to-go-past-a-specific-object-o/index.html,problem-solving-under-saddle,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/problem-solving-under-saddle/what-is-the-difference-between-crow-hopping-and-bucking-and-how-do-you-handle-ea/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/why-does-my-horse-buck-and-how-do-i-stop-it/index.html,problem-solving-under-saddle,NREoSIPWQ0E,"scattered_id(total=139,home=natural-horsemanship@16%)",Clinton Anderson: The Method — What He Says About Gadgets and Training Aids That Attach to the Bit
qa/problem-solving-under-saddle/why-does-my-horse-pin-its-ears-under-saddle-and-what-does-it-mean/index.html,problem-solving-under-saddle,BqiDJqLgvlA,"scattered_id(total=36,home=wild-horse-training@31%)",Warwick Schiller: Emotional Fitness — The Difference Between a Horse That Is Calm and One That Is Shut Down
qa/problem-solving-under-saddle/why-wont-my-horse-go-forward-in-the-arena/index.html,problem-solving-under-saddle,s1Jr8N1B6Xc,"scattered_id(total=18,home=training-principles@28%)",Clinton Anderson: Getting Forward Movement — How to Increase Impulsion and Forward Energy in a Horse
qa/ranch-riding/how-do-i-avoid-the-most-costly-mistakes-in-ranch-riding-competition/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-i-develop-a-genuine-competitive-edge-in-ranch-riding-over-time/index.html,ranch-riding,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/ranch-riding/how-do-i-develop-a-smooth-flying-lead-change-for-a-ranch-riding-pattern/index.html,ranch-riding,0tu1M4abZMU,"scattered_id(total=34,home=lead-changes@68%)",Larry Trocha: Flying Lead Changes — Do Flying Changes Require Collection Similar to Shoulder-In
qa/ranch-riding/how-do-i-develop-the-correct-jog-for-ranch-riding/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-i-develop-the-correct-walk-for-ranch-riding-competition/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-i-develop-the-extended-lope-required-in-ranch-riding-patterns/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-i-develop-the-extended-trot-required-in-ranch-riding-patterns/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-i-maximize-my-rail-work-score-in-ranch-riding-competition/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-i-prepare-for-my-first-ranch-riding-competition/index.html,ranch-riding,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/ranch-riding/how-do-i-show-my-horses-extended-gaits-to-maximum-advantage-in-ranch-riding/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-i-train-the-360-degree-turn-required-in-ranch-riding-patterns/index.html,ranch-riding,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/ranch-riding/how-do-i-train-the-backup-for-ranch-riding-patterns/index.html,ranch-riding,bgKlBwC3YGE,"scattered_id(total=11,home=horsemanship@18%)",Richard Winters: Hands-Free Backup — Developing the Backup for Western Horsemanship
qa/ranch-riding/how-do-judges-differentiate-between-horses-in-a-close-ranch-riding-class/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-judges-evaluate-overall-impression-in-a-ranch-riding-class/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-judges-evaluate-the-extended-gaits-in-ranch-riding-patterns/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-judges-evaluate-the-horses-attitude-and-willingness-throughout-the-class/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/how-do-judges-evaluate-the-pattern-maneuvers-in-ranch-riding/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/index.html,ranch-riding,3iDzfmslhoo,"scattered_id(total=27,home=reining@67%)",Luca Fappani: Reining Horse Training — Full Schooling Session
qa/ranch-riding/index.html,ranch-riding,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/ranch-riding/what-does-a-judge-look-for-in-a-ranch-riding-class-and-how-is-it-different-from/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/what-is-ranch-riding-and-how-is-it-judged/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/what-is-ranch-riding/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/what-is-versatility-ranch-horse/index.html,ranch-riding,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/ranch-riding/what-specific-movement-qualities-do-ranch-riding-judges-reward-most-highly/index.html,ranch-riding,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/ranch-riding/what-type-of-horse-does-well-in-ranch-riding/index.html,ranch-riding,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/reining/can-a-beginner-ruin-a-reining-horse/index.html,reining,Y1Mndc7oZJ8,"scattered_id(total=38,home=trailer-loading@32%)",Clinton Anderson: Working With Hot and Busy-Minded Horses — Maintaining Leadership
qa/reining/can-i-learn-reining-on-a-ranch-horse/index.html,reining,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/reining/do-i-need-a-finished-reining-horse-to-take-lessons/index.html,reining,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/reining/do-i-need-to-know-how-to-lope-before-starting-reining/index.html,reining,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/reining/how-do-beginners-learn-speed-control-in-reining/index.html,reining,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/reining/how-do-i-avoid-buying-too-much-horse-in-reining/index.html,reining,Y1Mndc7oZJ8,"scattered_id(total=38,home=trailer-loading@32%)",Clinton Anderson: Working With Hot and Busy-Minded Horses — Maintaining Leadership
qa/reining/how-do-i-keep-my-hands-quiet-in-reining/index.html,reining,hCniW-BKZpo,"scattered_id(total=37,home=neck-reining@41%)",Matt Mills: Stop Fighting the Reins — Loose Rein vs. Contact Rein in Western Performance
qa/reining/how-do-i-know-if-i-had-a-good-first-reining-ride/index.html,reining,twhB7DnN02Q,"scattered_id(total=10,home=starting-young-horses@30%)",Training a Young Horse — Complete Unedited First Rides
qa/reining/how-do-i-know-if-i-need-a-trainer-or-just-more-practice/index.html,reining,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/reining/how-do-i-learn-to-back-a-reining-horse-correctly/index.html,reining,oMn35EhR_Zg,"scattered_id(total=55,home=horsemanship@24%)",Warwick Schiller: Benefits of Teaching a Horse to Back Up — What He Says About Horses Behind the Bit
qa/reining/how-do-i-learn-to-ride-with-one-hand-in-reining/index.html,reining,hCniW-BKZpo,"scattered_id(total=37,home=neck-reining@41%)",Matt Mills: Stop Fighting the Reins — Loose Rein vs. Contact Rein in Western Performance
qa/reining/how-do-i-learn-to-turn-around-in-reining-without-making-the-horse-dizzy/index.html,reining,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/reining/how-do-i-prepare-a-horse-with-a-reining-background-for-ranch-reining-and-how-do/index.html,reining,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/reining/how-do-i-train-flying-lead-changes-and-fix-a-horse-that-swaps-late-behind/index.html,reining,0tu1M4abZMU,"scattered_id(total=34,home=lead-changes@68%)",Larry Trocha: Flying Lead Changes — Do Flying Changes Require Collection Similar to Shoulder-In
qa/reining/how-do-i-use-my-legs-correctly-in-reining/index.html,reining,jahmDTCy5nU,"scattered_id(total=48,home=horsemanship@29%)",Ken McNabb: Teaching Your Horse to Move Off Seat and Legs — Introducing Lateral Work to a Young Horse
qa/reining/how-do-you-keep-a-reining-horse-honest/index.html,reining,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
qa/reining/how-do-you-teach-a-reining-horse-to-guide-better/index.html,reining,hCniW-BKZpo,"scattered_id(total=37,home=neck-reining@41%)",Matt Mills: Stop Fighting the Reins — Loose Rein vs. Contact Rein in Western Performance
qa/reining/how-early-should-reining-maneuvers-be-introduced/index.html,reining,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/reining/how-much-collection-does-a-reining-horse-need/index.html,reining,FBEWVWmOj78,"scattered_id(total=47,home=position-seat@36%)",Collection and the Horse's Back — The Basics
qa/reining/how-much-rein-should-i-use-in-reining/index.html,reining,BANshLvc55g,"scattered_id(total=52,home=collection@15%)",Ken McNabb: How to Ride Your Horse With Light Hands — Identifying and Correcting a Horse That Leans on the Bit
qa/reining/how-much-speed-should-a-reining-horse-show-in-fast-circles/index.html,reining,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/reining/index.html,reining,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/reining/is-a-cheaper-green-prospect-a-bad-idea-for-a-beginner/index.html,reining,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/reining/is-a-sensitive-reining-horse-bad-for-a-beginner/index.html,reining,Y1Mndc7oZJ8,"scattered_id(total=38,home=trailer-loading@32%)",Clinton Anderson: Working With Hot and Busy-Minded Horses — Maintaining Leadership
qa/reining/should-a-beginner-buy-a-young-reining-prospect/index.html,reining,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/reining/should-an-amateur-train-their-own-reining-horse/index.html,reining,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/reining/should-beginners-ride-two-handed-or-one-handed-in-reining/index.html,reining,hCniW-BKZpo,"scattered_id(total=37,home=neck-reining@41%)",Matt Mills: Stop Fighting the Reins — Loose Rein vs. Contact Rein in Western Performance
qa/reining/should-i-buy-a-reining-horse-before-taking-lessons/index.html,reining,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/reining/should-i-take-reining-lessons-before-buying-a-horse/index.html,reining,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/reining/should-my-trainer-help-me-buy-a-reining-horse/index.html,reining,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/reining/should-non-pros-take-reining-lessons-every-week/index.html,reining,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/reining/what-are-red-flags-when-buying-a-reining-horse/index.html,reining,vH9NsbtmDsg,"scattered_id(total=51,home=horse-care@31%)",Equine Veterinary — How to Manage Hauling and Travel to Keep a Horse in Good Condition Throughout a Competition Season
qa/reining/what-is-a-counter-canter-and-why-does-it-help-lead-changes-in-reining/index.html,reining,1DhWU4y6wIs,"scattered_id(total=28,home=counter-canter@64%)",Clinton Anderson: Counter Cantering — What Is Counter-Canter and How to Ride It
qa/reining/what-is-ranch-reining-and-how-does-it-differ-fundamentally-from-nrha-reining-com/index.html,reining,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/reining/what-is-the-difference-between-a-spin-and-just-turning-in-circles/index.html,reining,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/reining/what-kind-of-horse-is-best-for-beginner-reining-lessons/index.html,reining,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/reining/what-makes-a-good-reining-prospect/index.html,reining,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/reining/what-makes-a-reining-horse-too-much-for-a-beginner/index.html,reining,Y1Mndc7oZJ8,"scattered_id(total=38,home=trailer-loading@32%)",Clinton Anderson: Working With Hot and Busy-Minded Horses — Maintaining Leadership
qa/reining/what-questions-should-i-ask-before-buying-a-reining-horse/index.html,reining,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/reining/what-riding-skills-should-i-have-before-starting-reining-lessons/index.html,reining,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/reining/what-should-a-beginner-know-before-taking-reining-lessons/index.html,reining,oWU8YgIrNiY,"scattered_id(total=117,home=mounting-dismounting@18%)",Clinton Anderson: Overview of Starting a Colt — What Clinton Anderson Teaches About Bit Fit
qa/reining/what-should-a-two-year-old-reining-prospect-know/index.html,reining,edVHadHZ264,"scattered_id(total=65,home=timed-events@23%)",60-Day Colt Starting — Low Stress Before & After
qa/reining/what-should-i-ask-my-reining-trainer/index.html,reining,aASS-342kdo,"scattered_id(total=117,home=horsemanship@18%)",Ken McNabb: Ground Work — Preparing Your Horse to Ride
qa/reining/what-soundness-signs-show-up-in-reining-horses/index.html,reining,vH9NsbtmDsg,"scattered_id(total=51,home=horse-care@31%)",Equine Veterinary — How to Manage Hauling and Travel to Keep a Horse in Good Condition Throughout a Competition Season
qa/reining/when-should-i-buy-my-own-reining-horse/index.html,reining,MoAzyvJVqGY,"scattered_id(total=43,home=working-cow-horse@42%)",A Life of Studying Horses — The Ken McNabb Story
qa/reining/why-are-reiners-and-cow-horse-competitors-always-using-the-inside-rein-to-contro/index.html,reining,BANshLvc55g,"scattered_id(total=52,home=collection@15%)",Ken McNabb: How to Ride Your Horse With Light Hands — Identifying and Correcting a Horse That Leans on the Bit
qa/reining/why-do-i-pull-too-much-in-reining/index.html,reining,BANshLvc55g,"scattered_id(total=52,home=collection@15%)",Ken McNabb: How to Ride Your Horse With Light Hands — Identifying and Correcting a Horse That Leans on the Bit
qa/reining/why-do-reining-horses-do-well-as-rope-horses/index.html,reining,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/reining/why-do-some-reining-horses-only-work-well-for-trainers/index.html,reining,Y1Mndc7oZJ8,"scattered_id(total=38,home=trailer-loading@32%)",Clinton Anderson: Working With Hot and Busy-Minded Horses — Maintaining Leadership
qa/reining/why-does-my-horse-back-crooked/index.html,reining,bgKlBwC3YGE,"scattered_id(total=11,home=horsemanship@18%)",Richard Winters: Hands-Free Backup — Developing the Backup for Western Horsemanship
qa/reining/why-does-my-horse-brace-when-i-ride/index.html,reining,oMn35EhR_Zg,"scattered_id(total=55,home=horsemanship@24%)",Warwick Schiller: Benefits of Teaching a Horse to Back Up — What He Says About Horses Behind the Bit
qa/reining/why-does-my-horse-change-in-front-but-not-behind-in-the-lead-change/index.html,reining,0tu1M4abZMU,"scattered_id(total=34,home=lead-changes@68%)",Larry Trocha: Flying Lead Changes — Do Flying Changes Require Collection Similar to Shoulder-In
qa/reining/why-does-my-horse-feel-different-at-a-show-than-at-home/index.html,reining,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/reining/why-does-my-horse-get-confused-when-i-cue/index.html,reining,hCniW-BKZpo,"scattered_id(total=37,home=neck-reining@41%)",Matt Mills: Stop Fighting the Reins — Loose Rein vs. Contact Rein in Western Performance
qa/reining/why-does-my-horse-get-frustrated-during-reining-lessons/index.html,reining,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/reining/why-does-my-horse-speed-up-in-the-small-slow-circle/index.html,reining,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/reining/why-does-my-horse-swap-leads-in-the-circle/index.html,reining,1DhWU4y6wIs,"scattered_id(total=28,home=counter-canter@64%)",Clinton Anderson: Counter Cantering — What Is Counter-Canter and How to Ride It
qa/reining/why-does-my-horse-walk-forward-in-the-spin/index.html,reining,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/reining/why-does-my-reining-horse-get-dull/index.html,reining,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
